Name,Skin,Fat,Muscle
001_MULTIS066-1,0.911966803226,9.01597338933,15.120138799
002_MULTIS066-1,0.770271221836,1.28378536973,30.0405776516
004_MULTIS066-1,0.995351560422,0.941442604467,34.0631051434
005_MULTIS066-1,1.73073176774,4.65966245161,19.3708824774
006_MULTIS066-1,2.0635648,12.4479554065,8.78679205161
007_MULTIS066-1,1.44544562184,4.33633686551,26.5505537906
008_MULTIS066-1,0.836836938958,2.28228256079,27.1591624734
009_MULTIS066-1,0.998499096774,2.46296443871,24.1636781419
010_MULTIS066-1,0.864260774194,3.39600203871,22.3663797677
011_MULTIS066-1,1.02702829578,1.3123139335,20.4264516605
012_MULTIS066-1,1.06506519504,3.46146188387,8.29229330422
014_MULTIS066-1,1.31278755223,3.2237277062,2.99549919603
015_MULTIS066-1,1.46446534194,2.32983122581,24.5630777806
016_MULTIS066-1,1.17917932308,1.44544562184,8.10210309082
017_MULTIS066-1,1.29329777072,2.64365279603,3.61362612407
018_MULTIS066-1,1.26476552258,1.46446534194,26.6266425806
019_MULTIS066-1,1.19819891613,0.931932490323,21.7007137032
020_MULTIS066-1,1.39789962481,1.36937106104,8.01652641985
021_MULTIS066-1,1.59759957122,1.54054244367,17.1741953906
022_MULTIS066-1,1.3123139335,2.51051361191,15.9189385846
023_MULTIS066-1,1.86387031663,1.10310692208,3.08109174789
024_MULTIS066-1,1.19819891613,2.79579747097,25.1621772387
025_MULTIS066-1,1.25210863437,4.87838440496,30.6396774908
026_MULTIS066-1,1.25525540844,3.42342384119,10.3463476089
027_MULTIS066-1,1.1411412804,1.63563583524,10.460461737
029_MULTIS066-1,1.05555685955,2.4249279206,5.30631286154
030_MULTIS066-1,1.53035375844,0.523023245658,45.2938130739
031_MULTIS066-1,1.67366828784,4.26024655087,57.9697834243
032_MULTIS066-1,1.68145045906,3.19518491315,56.1820013896
034_MULTIS066-1,1.46445975186,2.39638868486,52.8536837717
035_MULTIS066-1,1.46445975186,4.92591007444,50.7235604963
036_MULTIS066-1,1.42642183623,5.27776079404,57.4848
038_MULTIS066-1,1.56906973697,3.45195342134,41.7372550035
039_MULTIS066-1,1.52152272357,4.4694730005,32.9029288973
041_MULTIS066-1,1.36937106104,3.0240277598,16.5465669876
042_MULTIS066-1,1.36937106104,3.42342765261,40.5105605558
043_MULTIS066-1,1.52152272357,3.70871163871,29.7647882799
045_MULTIS066-1,1.66416516129,4.85936227097,18.8383496258
046_MULTIS066-1,2.05216211663,3.65355063772,43.363416933
047_MULTIS066-1,2.16817084665,2.51051361191,44.1622167186
048_MULTIS066-1,1.54054244367,1.96847090025,26.7883213816
049_MULTIS066-1,2.42491712159,9.55702630273,49.6394799007
050_MULTIS066-1,2.28228510174,9.35736891712,33.8919337608
051_MULTIS066-1,1.54054244367,2.65315643077,31.1531916387
053_MULTIS066-1,2.16817084665,4.90691296873,40.8529033211
054_MULTIS066-1,2.96697063226,3.76577041787,40.6246748109
056_MULTIS066-1,1.19789630769,3.79430876427,77.5123076129
058_MULTIS066-1,1.80681369727,6.14316657072,74.6214056973
