Name,Extremity,Position
001_MULTIS072-1,UA,AP
004_MULTIS072-1,UA,AC
006_MULTIS072-1,UA,AD
007_MULTIS072-1,UA,LD
009_MULTIS072-1,UA,MC
010_MULTIS072-1,UA,MD
011_MULTIS072-1,LA,AP
012_MULTIS072-1,LA,AC
015_MULTIS072-1,LA,AD
016_MULTIS072-1,LA,LP
017_MULTIS072-1,LA,LC
018_MULTIS072-1,LA,LD
019_MULTIS072-1,LA,MP
020_MULTIS072-1,LA,MC
021_MULTIS072-1,LA,MD
022_MULTIS072-1,LL,LP
023_MULTIS072-1,LL,LC
024_MULTIS072-1,LL,LD
025_MULTIS072-1,LL,AD
026_MULTIS072-1,LL,MD
027_MULTIS072-1,LA,PP
028_MULTIS072-1,LA,PC
030_MULTIS072-1,LA,PD
031_MULTIS072-1,LL,PD
033_MULTIS072-1,UL,PP
034_MULTIS072-1,UL,PC
036_MULTIS072-1,UL,PD
037_MULTIS072-1,LL,PP
039_MULTIS072-1,LL,PC
041_MULTIS072-1,UA,PP
042_MULTIS072-1,UA,PC
044_MULTIS072-1,UA,PD
045_MULTIS072-1,UA,LP
046_MULTIS072-1,UA,LC
047_MULTIS072-1,UA,MP
049_MULTIS072-1,UL,AP
050_MULTIS072-1,UL,AC
052_MULTIS072-1,UL,AD
053_MULTIS072-1,UL,LP
054_MULTIS072-1,UL,LC
055_MULTIS072-1,UL,LD
057_MULTIS072-1,UL,MP
058_MULTIS072-1,UL,MC
059_MULTIS072-1,UL,MD
060_MULTIS072-1,LL,AP
061_MULTIS072-1,LL,AC
063_MULTIS072-1,LL,MP
064_MULTIS072-1,LL,MC
