Name,Skin,Fat,Muscle
001_MULTIS052-1,0.797852548139,6.84780254268,15.9189385846
002_MULTIS052-1,0.997393987097,3.667664,21.9615845935
004_MULTIS052-1,0.760760853598,2.13013039007,31.1911949975
005_MULTIS052-1,1.67367387792,7.3793802799,22.1381408397
006_MULTIS052-1,1.5215217072,14.9109127305,13.1611627672
007_MULTIS052-1,1.44544562184,13.9219236208,14.0740757916
008_MULTIS052-1,0.998499096774,7.05606028387,17.3073176774
009_MULTIS052-1,1.26476552258,11.3163230968,15.4434526968
010_MULTIS052-1,0.836836938958,6.84684768238,23.2792821201
011_MULTIS052-1,0.84072843871,4.1271296,19.6371489032
012_MULTIS052-1,1.44544562184,6.08608682878,7.98798896278
014_MULTIS052-1,1.0293406696,2.1943870366,7.24625519801
016_MULTIS052-1,1.25210863437,5.6486556268,29.6982348864
017_MULTIS052-1,1.4080390701,4.14614665211,6.27627704218
018_MULTIS052-1,1.31231685558,1.1982023464,3.74675971811
019_MULTIS052-1,0.973861651613,5.72472815484,18.5720832
020_MULTIS052-1,1.14114255087,2.68168499454,19.74176613
021_MULTIS052-1,1.63563583524,1.17917932308,10.6886899931
022_MULTIS052-1,1.08408542333,5.42042711663,16.1471670948
023_MULTIS052-1,1.11298421365,11.5635649747,20.084086535
024_MULTIS052-1,1.44544562184,3.99399448139,6.2382389995
025_MULTIS052-1,1.67367387792,7.83583679206,17.9539561449
026_MULTIS052-1,1.01085051551,9.03404117122,30.5255496417
027_MULTIS052-1,1.1886880397,5.13513233151,12.0295229618
028_MULTIS052-1,1.36936953648,2.70070103027,8.86286394442
030_MULTIS052-1,1.25573042469,2.88138494094,4.45045594839
032_MULTIS052-1,0.995351560422,2.39639935682,33.4640053042
033_MULTIS052-1,1.82581995037,22.5184460546,46.1019537469
034_MULTIS052-1,1.82329399504,12.6311139454,50.9708069479
036_MULTIS052-1,1.9779716129,6.99897647643,53.861688536
037_MULTIS052-1,1.60505619479,7.41947638685,44.6281679722
038_MULTIS052-1,1.33132704715,10.3843509677,47.6615082878
040_MULTIS052-1,1.67193778548,12.240480549,31.6952086868
041_MULTIS052-1,1.29329345112,11.2592606333,17.8778800596
043_MULTIS052-1,1.19819967841,7.53154083573,8.15916923871
044_MULTIS052-1,1.42642183623,20.2551900744,38.3707473945
045_MULTIS052-1,1.9874883335,16.736743861,20.0840926333
047_MULTIS052-1,2.28228256079,14.4927171402,12.7425214186
048_MULTIS052-1,2.90723956576,37.0233761762,32.3324823821
049_MULTIS052-1,2.28228510174,14.6066246511,33.4354767404
050_MULTIS052-1,2.37737925558,10.2702783841,24.7247442581
052_MULTIS052-1,1.61735434243,16.1280762283,41.841707196
053_MULTIS052-1,1.99699057072,17.1741189082,39.0078824814
054_MULTIS052-1,1.99699857469,12.4574672993,24.0590780665
055_MULTIS052-1,1.71171306402,11.9819914481,27.5775993648
056_MULTIS052-1,1.7102929701,7.01944754404,26.7883213816
058_MULTIS052-1,1.41518504963,11.183147196,
059_MULTIS052-1,1.37362751241,9.27174193548,
