Name,Skin,Fat,Muscle
001_MULTIS093-1,0.969023930769,8.27423073127,13.3513678452
002_MULTIS093-1,1.06506570323,6.12412779355,18.9714828387
004_MULTIS093-1,0.998499096774,3.19519710968,26.3603761548
005_MULTIS093-1,1.59759779256,13.9219236208,13.7697714501
006_MULTIS093-1,1.901902134,16.1281300963,11.7157171454
007_MULTIS093-1,1.52278468908,12.5525540844,16.3563583524
009_MULTIS093-1,1.19819967841,8.90091189677,24.3063363335
010_MULTIS093-1,0.824180177792,17.8018237935,14.8063245975
011_MULTIS093-1,0.684685530521,10.5270400318,24.991021864
013_MULTIS093-1,0.834739089578,4.22222743821,18.6006235792
016_MULTIS093-1,1.23623556129,7.70269849727,8.70119645062
018_MULTIS093-1,1.36936953648,5.81982053002,4.86886946303
019_MULTIS093-1,1.13163230968,3.93282531613,22.2944176258
020_MULTIS093-1,1.29329345112,3.57557601191,6.01001074342
021_MULTIS093-1,1.16016417667,1.69269855285,3.53754978462
022_MULTIS093-1,1.06506570323,5.52502833548,18.7052164129
023_MULTIS093-1,1.19819967841,3.99399892804,13.3513678452
024_MULTIS093-1,0.760763394541,1.63564129826,4.45046585806
025_MULTIS093-1,1.08408542333,5.36336998908,17.744766666
026_MULTIS093-1,1.19819967841,5.249255734,15.9759957122
027_MULTIS093-1,1.14114509181,2.47248103226,1.97798482581
028_MULTIS093-1,1.19819967841,6.33334115732,15.5765958194
029_MULTIS093-1,1.02702829578,7.01802668784,29.4414778124
030_MULTIS093-1,0.855066025434,3.51930596067,15.0250168218
031_MULTIS093-1,1.26618492792,3.47096907593,11.6491427891
033_MULTIS093-1,1.28378536973,6.47598397618,3.39489908883
034_MULTIS093-1,1.16652294305,5.04955578759,32.1802199345
035_MULTIS093-1,2.52676455335,20.8544511365,47.6904115136
036_MULTIS093-1,1.9779716129,11.5635263524,50.8186552854
038_MULTIS093-1,1.52151662531,8.06403811414,53.4052335484
039_MULTIS093-1,1.06506163772,9.28125141439,53.5573852109
040_MULTIS093-1,1.28377965261,10.2702372208,48.3557002481
042_MULTIS093-1,1.88288368437,11.5065114045,28.7662785112
043_MULTIS093-1,1.36937106104,10.869382797,19.9414660764
045_MULTIS093-1,1.19819967841,10.6696828506,12.7237394422
046_MULTIS093-1,1.19819434243,12.7807396526,39.9398114144
047_MULTIS093-1,1.2362372129,10.1751832139,27.0070283434
049_MULTIS093-1,1.67367387792,11.5635649747,16.8888909499
050_MULTIS093-1,1.82581995037,23.7356593548,39.1029772705
051_MULTIS093-1,1.863857866,9.58555473945,39.9398114144
052_MULTIS093-1,1.52152272357,5.42042470273,33.1882144079
053_MULTIS093-1,2.39640647146,24.6487522779,50.1533640099
054_MULTIS093-1,3.28077022333,20.9684009926,34.9473349876
055_MULTIS093-1,2.09209374491,8.17818463921,26.4364573221
056_MULTIS093-1,2.47247442581,5.61061504318,31.6666916844
057_MULTIS093-1,2.35835864615,5.40140206055,21.6056082422
059_MULTIS093-1,1.4511338871,9.31935158313,80.2605381241
060_MULTIS093-1,1.55679008189,12.609668129,52.3786214591
