Name,Skin,Fat,Muscle
002_MULTIS037-1,0.931932490323,11.649156129,12.8473550452
003_MULTIS037-1,1.1305272,6.92403218065,19.1046160516
006_MULTIS037-1,0.960832042928,4.10810860943,26.3984016199
007_MULTIS037-1,2.66266298759,8.82482590174,18.4104126571
008_MULTIS037-1,2.22522797419,19.1711948546,10.4414543404
009_MULTIS037-1,1.54054244367,15.6621815107,17.9729951762
010_MULTIS037-1,0.798799277419,7.72172634839,18.4389499871
011_MULTIS037-1,0.912913024318,14.1501518769,15.9759779256
012_MULTIS037-1,0.941442604467,15.4054244367,19.1711948546
013_MULTIS037-1,0.948853344665,5.99099839206,13.8648819931
014_MULTIS037-1,1.42642564764,7.13212823821,8.27326875633
016_MULTIS037-1,1.29329345112,5.36336401787,6.4284292129
017_MULTIS037-1,1.5215217072,7.30330419454,22.5185212665
018_MULTIS037-1,1.29329345112,3.87988035335,7.3793802799
019_MULTIS037-1,1.16967111464,3.96547036427,4.90691296873
020_MULTIS037-1,0.950951702233,13.5986093419,25.4855056199
021_MULTIS037-1,1.29329345112,6.39039117022,18.1061083156
022_MULTIS037-1,1.48348531613,3.16667057866,6.19069833846
023_MULTIS037-1,1.59759779256,12.3243258283,17.345347462
024_MULTIS037-1,1.36936953648,11.63964106,19.4754778521
025_MULTIS037-1,1.74974996328,8.63463568834,4.33633686551
026_MULTIS037-1,1.46446534194,1.66416516129,24.6962109935
027_MULTIS037-1,1.2362372129,13.0280383206,30.240264131
028_MULTIS037-1,1.25525680596,7.24625519801,12.495510932
029_MULTIS037-1,2.04454342829,2.85285129529,11.886880397
032_MULTIS037-1,1.48348366452,4.14614665211,7.98798896278
035_MULTIS037-1,1.04604687246,9.98499287345,30.3353593012
036_MULTIS037-1,2.13012327543,20.7687019355,33.4163088834
037_MULTIS037-1,1.71170620347,18.6861260546,41.6515176179
039_MULTIS037-1,1.28377965261,25.9608774194,35.3752615385
040_MULTIS037-1,1.28377965261,20.3978322581,42.5073707196
041_MULTIS037-1,1.42642183623,20.3978322581,38.3707473945
043_MULTIS037-1,2.31081366551,16.6892098065,14.8063245975
044_MULTIS037-1,1.97797821935,16.3563583524,10.4984997797
046_MULTIS037-1,1.36937106104,11.6396540189,6.50451253995
047_MULTIS037-1,1.77827903524,17.0505578084,25.3143250898
049_MULTIS037-1,1.62612813499,13.7792963017,15.1486673628
051_MULTIS037-1,1.74974996328,17.345347462,11.7917932308
052_MULTIS037-1,1.59759245658,27.8247352854,27.8247352854
053_MULTIS037-1,2.71972214789,16.8128278233,31.1531809667
054_MULTIS037-1,2.624627867,21.3393657012,21.7958227216
055_MULTIS037-1,2.73872992556,27.9959059057,38.6465222829
056_MULTIS037-1,2.05405659156,17.0030240079,28.6426780268
057_MULTIS037-1,1.7117138263,18.4865093241,13.4369535365
059_MULTIS037-1,2.4724746799,12.1151259315,40.6722084844
061_MULTIS037-1,2.05405659156,10.7267399782,33.6637052506
063_MULTIS037-1,1.96958749007,16.6606997916,
064_MULTIS037-1,1.72339042432,18.9715311166,
