Name,Extremity,Position
001_MULTIS089-1,UA,AP
002_MULTIS089-1,UA,AC
004_MULTIS089-1,UA,AD
005_MULTIS089-1,UA,LP
006_MULTIS089-1,UA,LC
007_MULTIS089-1,UA,LD
008_MULTIS089-1,UA,MP
009_MULTIS089-1,UA,MC
011_MULTIS089-1,UA,MD
012_MULTIS089-1,LA,AP
013_MULTIS089-1,LA,AC
016_MULTIS089-1,LA,AD
017_MULTIS089-1,LA,LP
018_MULTIS089-1,LA,LC
019_MULTIS089-1,LA,LD
021_MULTIS089-1,LA,MP
023_MULTIS089-1,LA,MC
024_MULTIS089-1,LA,MD
025_MULTIS089-1,LL,LP
026_MULTIS089-1,LL,LC
027_MULTIS089-1,LL,LD
029_MULTIS089-1,LL,AD
030_MULTIS089-1,LL,MD
031_MULTIS089-1,LA,PP
032_MULTIS089-1,LA,PC
034_MULTIS089-1,LA,PD
035_MULTIS089-1,LL,PD
036_MULTIS089-1,UL,PP
037_MULTIS089-1,UL,PC
039_MULTIS089-1,UL,PD
040_MULTIS089-1,LL,PP
041_MULTIS089-1,LL,PC
043_MULTIS089-1,UA,PP
044_MULTIS089-1,UA,PC
046_MULTIS089-1,UA,PD
047_MULTIS089-1,UL,AP
048_MULTIS089-1,UL,AC
050_MULTIS089-1,UL,AD
051_MULTIS089-1,UL,LP
052_MULTIS089-1,UL,LC
053_MULTIS089-1,UL,LD
054_MULTIS089-1,UL,MP
055_MULTIS089-1,UL,MC
056_MULTIS089-1,UL,MD
057_MULTIS089-1,LL,AP
058_MULTIS089-1,LL,AC
060_MULTIS089-1,LL,MP
061_MULTIS089-1,LL,MC
