Name,Skin,Fat,Muscle
001_MULTIS025-1,0.865365883871,5.65816154839,19.304315871
002_MULTIS025-1,0.988989109677,3.65165209727,24.1161190591
004_MULTIS025-1,1.19819967841,1.88288520893,33.4640053042
005_MULTIS025-1,1.44544562184,11.0310323772,19.4754778521
006_MULTIS025-1,1.19819967841,17.0315525717,16.0901099672
007_MULTIS025-1,1.2362372129,11.7918011077,26.4364573221
008_MULTIS025-1,1.1411412804,3.27127167047,26.854858132
009_MULTIS025-1,1.21595438387,3.9572194206,26.0940972784
010_MULTIS025-1,0.941442604467,5.73424131811,27.7297639861
011_MULTIS025-1,0.969971168238,3.42342765261,17.117138263
012_MULTIS025-1,1.17917932308,3.38538579851,9.54754871266
016_MULTIS025-1,1.1411412804,4.67867924963,5.32532597519
017_MULTIS025-1,1.26513638437,4.03203252407,28.0720754978
018_MULTIS025-1,0.988989109677,3.08108145707,8.82482590174
019_MULTIS025-1,1.28378536973,2.8243278134,4.62162733102
020_MULTIS025-1,1.29329345112,5.62963031663,26.4744777052
021_MULTIS025-1,0.930827380645,3.667664,22.3609842323
022_MULTIS025-1,1.5215217072,2.66266298759,8.25425526154
023_MULTIS025-1,0.998499096774,3.46146353548,20.5690813935
024_MULTIS025-1,0.950950431762,4.70720463722,14.3593515196
025_MULTIS025-1,0.770744840571,0.256757073945,5.62012706303
026_MULTIS025-1,1.53103194839,6.25726100645,18.6386498065
027_MULTIS025-1,1.10594568573,6.65666191563,35.5655936635
030_MULTIS025-1,0.931932490323,2.99549729032,23.0986124387
033_MULTIS025-1,0.933352276799,2.23473351464,13.741233739
035_MULTIS025-1,1.19819967841,4.76427014988,5.04955578759
036_MULTIS025-1,1.11298421365,1.97797821935,28.5285320099
037_MULTIS025-1,1.81458316377,14.7777302233,43.9337925558
038_MULTIS025-1,1.48348480794,7.05657312084,45.2362663591
040_MULTIS025-1,1.85435600993,9.27178004963,44.9990391742
042_MULTIS025-1,1.23098532878,7.56003573201,53.4908188586
046_MULTIS025-1,1.46446508784,7.21772079007,36.2978132486
048_MULTIS025-1,1.23623733995,11.3733835275,40.3013372824
049_MULTIS025-1,1.02702829578,7.53154083573,26.7883213816
052_MULTIS025-1,1.3123139335,7.64565509082,15.2913101816
053_MULTIS025-1,1.04604649132,9.6236277201,33.5780923712
054_MULTIS025-1,1.1126139871,6.93244099653,25.7612930859
056_MULTIS025-1,1.82582604864,10.9549562918,17.5735757181
057_MULTIS025-1,2.4344266005,9.58555473945,49.9057453102
058_MULTIS025-1,2.79578679901,6.12410441687,50.5904277916
059_MULTIS025-1,2.30130228089,4.49799991266,38.180696933
060_MULTIS025-1,2.73620397022,20.9994553846,43.2110721588
061_MULTIS025-1,2.71972214789,16.1947091533,31.4004284347
062_MULTIS025-1,2.18718891514,11.6016107672,27.672694535
065_MULTIS025-1,2.13964228288,4.45045594839,29.6982348864
067_MULTIS025-1,2.30130228089,4.49799991266,37.34385974
071_MULTIS025-1,1.37857767742,3.974990134,80.2225281588
073_MULTIS025-1,1.16089935484,7.45543146402,61.9257266501
