Name,Extremity,Position
001_MULTIS091-1,UA,AP
002_MULTIS091-1,UA,AC
004_MULTIS091-1,UA,AD
005_MULTIS091-1,UA,LP
006_MULTIS091-1,UA,LC
007_MULTIS091-1,UA,LD
008_MULTIS091-1,UA,MP
009_MULTIS091-1,UA,MC
010_MULTIS091-1,UA,MD
011_MULTIS091-1,LA,AP
012_MULTIS091-1,LA,AC
015_MULTIS091-1,LA,AD
016_MULTIS091-1,LA,LP
017_MULTIS091-1,LA,LC
018_MULTIS091-1,LA,LD
019_MULTIS091-1,LA,MP
020_MULTIS091-1,LA,MC
021_MULTIS091-1,LA,MD
023_MULTIS091-1,LL,LP
024_MULTIS091-1,LL,LC
025_MULTIS091-1,LL,LD
026_MULTIS091-1,LL,AD
027_MULTIS091-1,LL,MD
028_MULTIS091-1,LA,PP
029_MULTIS091-1,LA,PC
031_MULTIS091-1,LA,PD
032_MULTIS091-1,LL,PD
033_MULTIS091-1,UL,PP
034_MULTIS091-1,UL,PC
036_MULTIS091-1,UL,PD
037_MULTIS091-1,LL,PP
038_MULTIS091-1,LL,PC
041_MULTIS091-1,UA,PP
042_MULTIS091-1,UA,PC
044_MULTIS091-1,UA,PD
045_MULTIS091-1,UL,AP
046_MULTIS091-1,UL,AC
048_MULTIS091-1,UL,AD
049_MULTIS091-1,UL,LP
051_MULTIS091-1,UL,LC
052_MULTIS091-1,UL,LD
053_MULTIS091-1,UL,MP
054_MULTIS091-1,UL,MC
055_MULTIS091-1,UL,MD
056_MULTIS091-1,LL,AP
060_MULTIS091-1,LL,AC
061_MULTIS091-1,LL,MP
062_MULTIS091-1,LL,MC
