Name,Skin,Fat,Muscle
001_MULTIS026-1,1.19725244094,7.36131669057,13.1801964625
002_MULTIS026-1,0.931932490323,4.1271296,19.8368487226
004_MULTIS026-1,1.06506519504,2.35835864615,30.5825863146
005_MULTIS026-1,1.67367387792,9.2812824139,22.2902930104
006_MULTIS026-1,1.36936953648,21.0730756447,10.8788802065
007_MULTIS026-1,1.28378536973,12.2387538581,21.6531799027
008_MULTIS026-1,1.1411412804,4.26026078015,23.5835864615
010_MULTIS026-1,0.798799277419,3.66116335484,24.4299445677
011_MULTIS026-1,0.836836938958,7.15115202382,24.7247277419
012_MULTIS026-1,0.798799785608,2.96697063226,19.4564804923
013_MULTIS026-1,1.1651007897,1.02702715236,12.0960975722
017_MULTIS026-1,0.713214094293,0.599099839206,6.61862679504
018_MULTIS026-1,1.33133212903,3.26176371613,24.0971115355
019_MULTIS026-1,1.14114255087,2.25375653797,6.93244099653
020_MULTIS026-1,1.35035502531,1.52152678908,3.78479788784
021_MULTIS026-1,1.26513638437,4.33633686551,25.9419451077
024_MULTIS026-1,0.884755957568,2.73873907295,24.0400429737
025_MULTIS026-1,1.22672824218,0.969971168238,9.18619753449
026_MULTIS026-1,0.798799277419,3.66116335484,23.431445471
027_MULTIS026-1,1.06506519504,6.9989998531,24.4964994859
028_MULTIS026-1,1.48348366452,3.00500537171,6.16216291414
029_MULTIS026-1,1.29329345112,5.32532597519,23.887890803
030_MULTIS026-1,0.85585653201,6.08609089429,32.7127385568
031_MULTIS026-1,1.1200247273,1.99699946402,17.744766666
032_MULTIS026-1,1.01294861898,1.93994017667,11.411412804
034_MULTIS026-1,0.684685530521,2.88138494094,5.76276988189
035_MULTIS026-1,1.29613602618,5.89590055385,32.0470723653
036_MULTIS026-1,1.88289079901,18.3153923176,56.8290677519
037_MULTIS026-1,1.36937512655,11.3112190782,61.7791783015
039_MULTIS026-1,0.99849528536,5.56304516129,54.3466719603
040_MULTIS026-1,1.14113746898,7.13210918114,53.4908188586
041_MULTIS026-1,1.23623733995,10.3843936556,42.5265644943
043_MULTIS026-1,1.73073227593,17.1836990253,32.6366657747
044_MULTIS026-1,1.74974996328,14.6066083891,15.5955974988
046_MULTIS026-1,1.65465669876,9.69971168238,10.1561687027
047_MULTIS026-1,1.14113746898,14.1215761787,47.0719205955
048_MULTIS026-1,1.25525578958,11.8203253519,30.3353482481
050_MULTIS026-1,1.74974996328,14.9109127305,14.3023040476
051_MULTIS026-1,1.99699057072,19.3993369727,36.2311146402
052_MULTIS026-1,1.48348480794,9.14815631563,44.8754154402
053_MULTIS026-1,1.9874883335,7.32232543921,34.1011156169
054_MULTIS026-1,1.90190848635,22.0621384417,62.3825983524
055_MULTIS026-1,2.43190064516,15.9784505211,45.0368921092
056_MULTIS026-1,2.19669763176,10.8788835097,28.5570692129
057_MULTIS026-1,1.80522950583,6.56314547382,29.7647882799
058_MULTIS026-1,1.62612813499,5.22072717022,27.8153496774
062_MULTIS026-1,1.53103499752,8.09261355831,
063_MULTIS026-1,1.12428944169,10.9835180149,81.0783329826
