Name,Extremity,Position
001_MULTIS061-1,UA,AP
002_MULTIS061-1,UA,AC
004_MULTIS061-1,UA,AD
005_MULTIS061-1,UA,LP
006_MULTIS061-1,UA,LC
007_MULTIS061-1,UA,LD
008_MULTIS061-1,UA,MP
009_MULTIS061-1,UA,MC
010_MULTIS061-1,UA,MD
011_MULTIS061-1,LA,AP
012_MULTIS061-1,LA,AC
014_MULTIS061-1,LA,AD
015_MULTIS061-1,LA,LP
016_MULTIS061-1,LA,LC
017_MULTIS061-1,LA,LD
018_MULTIS061-1,LA,MP
019_MULTIS061-1,LA,MC
021_MULTIS061-1,LA,MD
022_MULTIS061-1,LL,LP
023_MULTIS061-1,LL,LC
024_MULTIS061-1,LL,LD
025_MULTIS061-1,LL,AD
026_MULTIS061-1,LL,MD
027_MULTIS061-1,LA,PP
028_MULTIS061-1,LA,PC
030_MULTIS061-1,LA,PD
031_MULTIS061-1,LL,PD
032_MULTIS061-1,UL,PP
033_MULTIS061-1,UL,PC
036_MULTIS061-1,UL,PD
037_MULTIS061-1,LL,PP
040_MULTIS061-1,UA,PP
041_MULTIS061-1,UA,PC
043_MULTIS061-1,UA,PD
044_MULTIS061-1,LL,PC
046_MULTIS061-1,UL,AP
047_MULTIS061-1,UL,AC
049_MULTIS061-1,UL,AD
050_MULTIS061-1,UL,LP
051_MULTIS061-1,UL,LC
052_MULTIS061-1,UL,LD
053_MULTIS061-1,UL,MP
054_MULTIS061-1,UL,MC
055_MULTIS061-1,UL,MD
056_MULTIS061-1,LL,AP
058_MULTIS061-1,LL,AC
060_MULTIS061-1,LL,MP
061_MULTIS061-1,LL,MC
