Name,Skin,Fat,Muscle
001_MULTIS084-1,1.1411412804,5.32532597519,25.0290320834
002_MULTIS084-1,1.14114204268,1.80680823424,39.6546859831
004_MULTIS084-1,1.04604649132,2.19669763176,41.8418596526
005_MULTIS084-1,2.48198504814,7.10361237916,25.3333646293
006_MULTIS084-1,2.19669763176,7.00851149181,33.1596737747
007_MULTIS084-1,1.56906973697,6.48548824615,38.4945108804
008_MULTIS084-1,0.915755345285,2.37737925558,38.0380680893
009_MULTIS084-1,1.33133238313,3.99399714938,38.2282584298
010_MULTIS084-1,1.14114204268,1.80680823424,39.6546859831
011_MULTIS084-1,0.808679872208,4.71671729231,25.9419451077
012_MULTIS084-1,1.99699946402,3.87988467295,12.495510932
014_MULTIS084-1,1.78778800596,2.70070103027,9.92792913945
015_MULTIS084-1,1.23465848449,3.90048070757,34.1391661102
016_MULTIS084-1,1.33133060447,3.80380172705,6.89439063027
017_MULTIS084-1,1.42874056241,2.67937262072,4.79279871365
018_MULTIS084-1,1.48632636663,2.94795027692,35.6606888337
019_MULTIS084-1,1.44544562184,2.81481515831,28.4524559246
020_MULTIS084-1,1.42642818859,2.79579924963,12.2102252943
021_MULTIS084-1,1.19819891613,4.32682941935,19.5040156903
022_MULTIS084-1,1.19819891613,7.72172634839,16.1756853677
023_MULTIS084-1,0.969971168238,3.48048478015,3.08108488734
024_MULTIS084-1,1.96847090025,6.07658408337,21.5675942114
025_MULTIS084-1,1.01085051551,7.13213776675,36.3263550253
026_MULTIS084-1,1.26476552258,1.86386498065,23.6311452903
027_MULTIS084-1,1.46446534194,1.99699819355,23.9639783226
029_MULTIS084-1,1.93994017667,6.4284292129,6.69469551166
030_MULTIS084-1,1.33133238313,2.66266476625,38.1331632596
031_MULTIS084-1,1.9779716129,9.58555473945,55.0789018362
032_MULTIS084-1,2.28227493797,6.69467315136,59.034845062
034_MULTIS084-1,1.97544565757,6.6971991067,53.7095368734
035_MULTIS084-1,0.912909975186,3.95594322581,58.4262384119
036_MULTIS084-1,1.19819434243,5.72470630273,52.8536837717
038_MULTIS084-1,1.71170620347,4.70719205955,56.0583781638
039_MULTIS084-1,1.35986107395,4.07958322184,48.4605037261
041_MULTIS084-1,1.99699857469,7.03704259653,25.8658863007
042_MULTIS084-1,1.59759245658,6.65663523573,46.0639158313
043_MULTIS084-1,1.57080633759,5.54404640397,34.8333481608
045_MULTIS084-1,1.67367387792,10.9549562918,18.8668691692
046_MULTIS084-1,1.82581995037,7.46776406948,59.3268157816
047_MULTIS084-1,1.67366828784,5.17315652605,55.2310534988
048_MULTIS084-1,2.19669763176,4.39339526352,35.1471621082
049_MULTIS084-1,1.29329929529,10.6697191861,56.7435065806
050_MULTIS084-1,1.73072516129,7.98796228288,43.401261737
051_MULTIS084-1,1.14114204268,7.03704259653,28.9089317479
052_MULTIS084-1,2.16817084665,3.08108488734,44.732787994
053_MULTIS084-1,2.37737925558,4.84985368139,35.755784004
055_MULTIS084-1,0.912914040695,5.36336998908,
056_MULTIS084-1,1.08408821836,8.49202437717,71.3691410422
