Name,Skin,Fat,Muscle
004_MULTIS059-1,0.931932490323,10.7837902452,11.8488559484
005_MULTIS059-1,1.13163230968,4.1271296,22.7657794065
007_MULTIS059-1,0.988989109677,3.34734775583,29.7457493757
008_MULTIS059-1,1.7117138263,9.67118311861,27.3874212208
009_MULTIS059-1,1.66416516129,15.3103194839,9.31932490323
010_MULTIS059-1,1.52278468908,8.97697807246,20.9969995593
011_MULTIS059-1,1.1126139871,4.70721302233,28.8423779732
012_MULTIS059-1,1.02560743958,5.22214802643,27.4730069122
013_MULTIS059-1,1.04604687246,5.89590055385,30.1451689608
015_MULTIS059-1,0.865365883871,3.12863050323,21.367880671
016_MULTIS059-1,1.36936953648,4.67867924963,6.46646725558
020_MULTIS059-1,1.06506519504,3.11911949975,26.4744777052
021_MULTIS059-1,1.21721736576,2.73873907295,9.16716828586
022_MULTIS059-1,1.40021199864,1.73793001625,4.67868445856
023_MULTIS059-1,1.34084249727,1.56907100744,6.7612696139
024_MULTIS059-1,0.865365883871,3.06206389677,24.4965111742
025_MULTIS059-1,1.1305272,2.06466990968,22.6992128
026_MULTIS059-1,0.760760853598,2.32032060347,10.9169182491
027_MULTIS059-1,0.998499096774,3.59459674839,21.7672803097
028_MULTIS059-1,1.02702829578,4.62162733102,25.1621932467
029_MULTIS059-1,1.34084249727,3.05255632357,3.70871329032
032_MULTIS059-1,1.79729951762,5.22072717022,28.5000352079
033_MULTIS059-1,1.53035375844,7.11311614094,36.8208364943
034_MULTIS059-1,1.14114255087,1.54054244367,20.0841088953
035_MULTIS059-1,1.36937106104,2.56757073945,16.0901099672
037_MULTIS059-1,1.82582604864,4.83083142035,6.39039117022
038_MULTIS059-1,1.36937106104,2.65315643077,31.6667057866
039_MULTIS059-1,1.82581995037,11.5635263524,48.992835335
040_MULTIS059-1,2.13963275434,6.2762560794,51.7791126551
042_MULTIS059-1,2.28227493797,4.70719205955,53.4908188586
043_MULTIS059-1,0.912909975186,4.10809488834,59.1869967246
044_MULTIS059-1,0.912909975186,3.95594322581,59.7956033747
046_MULTIS059-1,2.13012327543,14.2451994045,36.6114937965
047_MULTIS059-1,1.25525578958,9.83283701836,30.7537668447
049_MULTIS059-1,1.21595438387,7.30456717643,19.5515539375
050_MULTIS059-1,1.19819434243,6.92290064516,48.060906402
051_MULTIS059-1,1.15065114045,6.79930219355,35.1471621082
053_MULTIS059-1,1.5215217072,8.1401411335,20.1601626203
054_MULTIS059-1,1.33132704715,8.52049310174,47.7946409926
055_MULTIS059-1,1.19819434243,3.5945830273,54.584408933
056_MULTIS059-1,1.48348531613,2.39639935682,40.3964463007
057_MULTIS059-1,1.82581995037,14.3022562779,51.8837169231
060_MULTIS059-1,1.60710854194,13.3513632715,35.1091404546
061_MULTIS059-1,1.6166178938,6.08609089429,29.7647882799
062_MULTIS059-1,1.85435600993,6.30481043375,42.1556932923
063_MULTIS059-1,1.98575173288,2.9306667763,38.5991155295
065_MULTIS059-1,0.792505795285,6.84687563275,
066_MULTIS059-1,0.880561341191,4.94496206452,81.7820649132
