Name,Skin,Fat,Muscle
001_MULTIS018-1,1.06506570323,2.46296443871,21.3013140645
002_MULTIS018-1,1.1126139871,2.99549919603,29.5270635037
004_MULTIS018-1,1.16652294305,2.31081366551,34.3198622174
005_MULTIS018-1,1.82582604864,10.8028041211,17.4974996328
006_MULTIS018-1,1.62612813499,7.27478376179,25.5045360119
007_MULTIS018-1,1.33133238313,5.89590055385,29.2893124288
008_MULTIS018-1,1.1126139871,4.27928456576,27.98652106
009_MULTIS018-1,0.988989109677,5.32532597519,26.9309342174
010_MULTIS018-1,1.03690812829,3.34734775583,30.0500537171
011_MULTIS018-1,0.798799785608,2.22522797419,18.7717949618
012_MULTIS018-1,0.912913024318,3.04304341439,8.97697807246
014_MULTIS018-1,1.57138338127,1.36705868722,5.59159849926
015_MULTIS018-1,1.74974996328,2.20620647543,26.3223255345
016_MULTIS018-1,1.6387189969,2.65957982593,8.1401411335
017_MULTIS018-1,1.8258321469,0.038038169727,3.32833985112
018_MULTIS018-1,0.984792648635,2.16817084665,46.9009588407
019_MULTIS018-1,1.04604649132,2.30130228089,40.6912085122
020_MULTIS018-1,1.17917932308,1.44544562184,11.1831845479
022_MULTIS018-1,1.2636604129,3.667664,19.3654869419
023_MULTIS018-1,1.44544562184,3.49949992655,23.9639668883
025_MULTIS018-1,1.08408542333,0.142642818859,5.50601280794
026_MULTIS018-1,1.36936953648,2.73873907295,27.4634668149
027_MULTIS018-1,1.28378536973,4.27928456576,32.0090485519
028_MULTIS018-1,1.69059600273,0.912914040695,22.7657938898
031_MULTIS018-1,1.25430956849,1.31326117097,19.2282519821
033_MULTIS018-1,1.60068095422,1.74666680161,6.96096181042
034_MULTIS018-1,1.25210863437,1.19819967841,33.5495909955
035_MULTIS018-1,1.92165766749,7.91188645161,55.5353568238
036_MULTIS018-1,1.71170620347,4.84983424318,54.4893141439
039_MULTIS018-1,1.19819434243,3.72771573201,50.7235604963
040_MULTIS018-1,1.33132704715,6.12410441687,49.7916315633
041_MULTIS018-1,1.46445975186,5.99097171216,43.2681290323
043_MULTIS018-1,1.59759957122,5.47748424417,43.7057596983
044_MULTIS018-1,1.62612813499,6.16216977469,23.4504794203
046_MULTIS018-1,1.33133212903,6.45696082581,14.9774864516
047_MULTIS018-1,1.59759245658,7.58856416873,47.3952428784
048_MULTIS018-1,1.36937106104,6.73274105012,34.120162271
050_MULTIS018-1,1.59759779256,3.27127167047,25.5615646809
051_MULTIS018-1,2.4344266005,10.4984647146,50.2100486352
052_MULTIS018-1,1.56906401985,3.85133895782,56.6289468983
053_MULTIS018-1,1.48348480794,2.96696961588,44.1336730362
054_MULTIS018-1,1.8543483871,14.4068605459,43.2205816377
055_MULTIS018-1,1.99699057072,16.4038511166,39.0839583127
056_MULTIS018-1,2.34885094591,4.45045442382,39.6832186124
057_MULTIS018-1,1.68651537097,4.39574733871,
058_MULTIS018-1,1.87908624516,2.06699486968,
060_MULTIS018-1,1.19789630769,5.23975972208,
061_MULTIS018-1,1.51626969603,5.56304516129,53.7761032258
