Name,Skin,Fat,Muscle
001_MULTIS095-1,1.25525578958,16.4229299136,28.1386506164
002_MULTIS095-1,1.00733051278,6.90390684268,39.8543713191
005_MULTIS095-1,0.756564138462,3.76577041787,46.9009588407
006_MULTIS095-1,1.6736743861,15.5860927206,29.9169296516
007_MULTIS095-1,1.88114708375,11.1944340577,33.2642784238
009_MULTIS095-1,1.09890690372,6.84685530521,44.618673739
012_MULTIS095-1,1.21302115881,6.16216977469,46.4445018203
013_MULTIS095-1,0.870678393548,9.12914040695,38.5706182194
014_MULTIS095-1,0.995351560422,4.79279871365,29.9549919603
015_MULTIS095-1,1.42642818859,9.12914040695,11.6967111464
017_MULTIS095-1,1.67367387792,6.27627704218,5.55355423127
018_MULTIS095-1,1.20104085596,6.56156674541,33.6636902591
019_MULTIS095-1,1.44544562184,5.51551618859,7.26526615186
020_MULTIS095-1,1.39789962481,4.59309876725,4.19369887444
021_MULTIS095-1,1.11261360596,5.19219682779,46.1116527801
022_MULTIS095-1,1.52152272357,7.41742327742,30.7157399821
023_MULTIS095-1,1.36937106104,6.84685530521,15.5765958194
024_MULTIS095-1,1.1411412804,6.84684768238,23.7357386323
025_MULTIS095-1,1.45637760856,7.01802668784,26.4459786164
026_MULTIS095-1,1.75925829876,6.46646293598,7.94043610521
027_MULTIS095-1,1.67367387792,5.24924988983,25.6376407663
028_MULTIS095-1,1.21302115881,6.39039828486,39.5976465151
029_MULTIS095-1,1.5215217072,7.30330419454,19.7797821935
030_MULTIS095-1,1.13163230968,5.65816154839,18.9714828387
032_MULTIS095-1,1.9969959067,11.2687626164,4.65965711563
033_MULTIS095-1,1.46446508784,3.76576736873,39.74976667
034_MULTIS095-1,2.71972748387,20.9209806452,72.3865930323
035_MULTIS095-1,1.90190848635,14.6446953449,68.27851466
037_MULTIS095-1,1.02703134491,9.41445399504,67.6128968734
038_MULTIS095-1,1.54054701737,8.21625075931,67.6128968734
039_MULTIS095-1,1.4549617072,10.0230695385,60.3000796427
042_MULTIS095-1,1.37857767742,12.2863331414,61.7930284467
043_MULTIS095-1,1.52151662531,5.32530818859,52.3401719107
045_MULTIS095-1,1.52152272357,8.84385083077,27.5775993648
046_MULTIS095-1,1.93994233648,20.5405659156,24.0781078233
047_MULTIS095-1,1.21721330025,10.8027680397,57.5133284367
048_MULTIS095-1,1.33132704715,8.25422769231,47.7946409926
050_MULTIS095-1,1.7117138263,12.6666823146,33.4354767404
051_MULTIS095-1,2.16817643672,16.4420046452,58.5407637916
052_MULTIS095-1,1.36936496278,8.06403811414,55.9918118114
053_MULTIS095-1,1.14114255087,7.41742658065,41.0811318313
054_MULTIS095-1,1.62613232754,20.7783575186,56.914631464
055_MULTIS095-1,1.9779716129,15.9759245658,49.6014419851
056_MULTIS095-1,1.48348480794,8.15916644367,43.2683068983
058_MULTIS095-1,2.53180366452,7.75364872258,
060_MULTIS095-1,1.88288368437,5.43944175484,37.0300457926
062_MULTIS095-1,1.90190848635,6.4664888536,75.5057669082
063_MULTIS095-1,1.77828653102,11.1547064218,60.1384172308
