Name,Skin,Fat,Muscle
001_MULTIS100-1,1.1411412804,11.1071084625,17.4214235474
002_MULTIS100-1,1.02702829578,3.25225626998,33.3784196129
004_MULTIS100-1,0.915755345285,3.70871163871,38.4184487702
005_MULTIS100-1,2.39639935682,8.55856913151,23.364893729
006_MULTIS100-1,1.82582604864,9.81381501141,19.6276300228
007_MULTIS100-1,1.7117138263,6.07658408337,29.612649195
008_MULTIS100-1,1.04604687246,5.99099572407,33.0931192377
009_MULTIS100-1,1.2362372129,5.32532953251,29.7647882799
010_MULTIS100-1,0.684685530521,4.96397009628,25.9324644685
011_MULTIS100-1,1.08093725174,5.22072717022,28.7567922819
012_MULTIS100-1,1.25525680596,8.33034062134,9.9849973201
014_MULTIS100-1,1.5215217072,3.11911949975,8.7107117737
015_MULTIS100-1,1.36810655459,4.79405635955,27.2352385588
016_MULTIS100-1,1.59759779256,5.28728793251,8.02602700546
017_MULTIS100-1,1.52460486886,3.83875914901,6.92292376774
018_MULTIS100-1,1.2362372129,4.0890923196,34.8048323017
019_MULTIS100-1,1.45495675236,2.48198504814,32.7793197737
020_MULTIS100-1,1.06506519504,2.73873907295,11.7157171454
021_MULTIS100-1,0.836836938958,2.89089124367,27.3873907295
022_MULTIS100-1,1.06506519504,3.65165209727,26.3223255345
023_MULTIS100-1,1.56907100744,5.50601280794,1.39789962481
024_MULTIS100-1,1.06506519504,3.57557601191,29.0610646074
025_MULTIS100-1,1.33133238313,4.65966334094,37.2773067275
026_MULTIS100-1,1.46336023226,5.45956683871,17.9064171355
027_MULTIS100-1,1.39789873548,2.46296443871,24.8293442065
029_MULTIS100-1,1.47397316923,8.03553114839,8.51100636427
030_MULTIS100-1,1.02702829578,2.16817084665,41.5375888516
031_MULTIS100-1,1.4549617072,10.831381598,
032_MULTIS100-1,1.77828653102,4.84987235732,57.3901562283
034_MULTIS100-1,1.23098532878,4.13662332506,57.6274421836
035_MULTIS100-1,1.36936496278,6.23821816377,57.8176317618
036_MULTIS100-1,1.99699057072,4.56454987593,58.1980109181
038_MULTIS100-1,1.28377965261,7.27475136476,49.4968377171
039_MULTIS100-1,1.46272848722,3.45369002196,37.5530690382
041_MULTIS100-1,1.79840348387,4.85936227097,19.304315871
042_MULTIS100-1,1.59759245658,10.251218263,44.5994560794
043_MULTIS100-1,1.6736743861,8.15916263226,33.368883073
045_MULTIS100-1,2.31081366551,11.126139871,24.0495792596
046_MULTIS100-1,1.36937512655,5.13515672457,69.4957876725
047_MULTIS100-1,2.10161135484,2.90992341439,64.0183151166
048_MULTIS100-1,1.56906973697,4.49799991266,34.5195342134
049_MULTIS100-1,1.36936496278,16.1280762283,48.8406836725
050_MULTIS100-1,1.863857866,18.3723132506,35.1470340447
051_MULTIS100-1,1.56733313635,8.26550388201,31.5906040377
052_MULTIS100-1,1.85435600993,3.33784081787,48.954998662
053_MULTIS100-1,1.25525578958,1.88288368437,41.1096271087
055_MULTIS100-1,1.19819434243,9.0530239206,
056_MULTIS100-1,1.33132704715,8.38736039702,
