Name,Skin,Fat,Muscle
001_MULTIS024-1,1.16652294305,4.5360416397,30.9820202561
002_MULTIS024-1,1.14114204268,4.4694730005,35.755784004
004_MULTIS024-1,0.941441842184,2.40590693002,41.0050224596
005_MULTIS024-1,1.74848698139,10.804067103,20.7687713032
006_MULTIS024-1,1.71171306402,9.794802533,29.4795027692
007_MULTIS024-1,1.46446508784,7.74074403573,35.3563714065
008_MULTIS024-1,1.15065114045,9.10060447444,36.611627196
009_MULTIS024-1,1.04604649132,7.11311614094,36.611627196
010_MULTIS024-1,1.15065114045,5.33483710571,42.1556736
011_MULTIS024-1,0.960832042928,3.57557601191,26.6266298759
012_MULTIS024-1,1.66416325558,6.08608276328,9.41440927444
014_MULTIS024-1,1.10310323772,1.71479508226,10.3052264046
015_MULTIS024-1,1.03690812829,3.57557601191,28.756760266
016_MULTIS024-1,1.06506519504,4.18418469479,8.74874981638
017_MULTIS024-1,1.65465669876,0.99849973201,7.01802668784
018_MULTIS024-1,1.01085051551,3.80380680893,35.5655936635
019_MULTIS024-1,1.21721736576,3.57557601191,23.6596625469
020_MULTIS024-1,1.25525540844,2.32032060347,9.39539654194
021_MULTIS024-1,1.11298421365,4.41241295087,28.3763798392
022_MULTIS024-1,1.21721736576,3.72772818263,24.952955998
023_MULTIS024-1,0.741742658065,0.199699946402,6.98949812407
024_MULTIS024-1,0.760760853598,4.11427493275,27.5333765769
027_MULTIS024-1,1.29613602618,7.51251844764,32.3323578759
028_MULTIS024-1,1.46336023226,2.46406954839,21.5010138839
029_MULTIS024-1,1.36937106104,2.91453825236,17.2266277705
031_MULTIS024-1,1.3313314938,1.67367387792,9.85185305409
032_MULTIS024-1,1.19819967841,1.36937106104,30.2973347256
033_MULTIS024-1,1.8543483871,5.70568734491,53.7761032258
041_MULTIS024-1,1.28377965261,4.9924764268,59.1965062035
044_MULTIS024-1,1.14113746898,4.13662332506,55.202525062
048_MULTIS024-1,1.4652026799,3.49948823821,64.3601532506
050_MULTIS024-1,1.06506163772,3.72771573201,54.0518781141
051_MULTIS024-1,1.60710854194,8.53003764566,42.4029407603
052_MULTIS024-1,1.36795020484,3.9383626567,26.9594927643
055_MULTIS024-1,1.46446534194,4.1271296,23.7642785032
056_MULTIS024-1,1.48348531613,5.249255734,38.3423897092
057_MULTIS024-1,1.14114204268,2.66266476625,31.1912158333
059_MULTIS024-1,1.39789873548,5.52502833548,18.4389499871
060_MULTIS024-1,2.12791306452,4.26245676179,50.0578969727
061_MULTIS024-1,2.12791306452,2.39859889578,52.0548875434
062_MULTIS024-1,1.19819967841,2.73874212208,31.9234628605
063_MULTIS024-1,2.13963275434,12.1245856079,44.9322878412
064_MULTIS024-1,1.97797974392,8.03554270968,36.7162489965
065_MULTIS024-1,1.36937106104,2.39639935682,30.3829204169
067_MULTIS024-1,1.863857866,6.3903698263,48.7265699256
068_MULTIS024-1,2.30130228089,2.09209298263,36.2978132486
071_MULTIS024-1,1.07075218983,9.31935158313,
073_MULTIS024-1,1.07180284615,7.27480853598,
